"","Date","Hour.CST.","Fargo","Fargo.1","Fargo.2","Fargo.3","Fargo.4","Fargo.5","Fargo.6","Fargo.7","Fargo.8","Fargo.9","Fargo.10","Fargo.11","Fargo.12","Fargo.13","Fargo.14","Fargo.15","Fargo.16","Fargo.17","Fargo.18"
"187","2018-01-08","400","26","82","22","21","5.9","10.2","291","10","0","M","980","21","18","26","80","7.8","11.6","286","9"
"188","2018-01-08","500","25","83","22","22","3.9","7.5","258","10","0","M","980","20","19","26","81","5.9","8.1","259","8"
"189","2018-01-08","600","24","85","22","22","4.4","6.3","259","10","0","M","980","20","18","26","82","6.4","9.2","257","8"
"190","2018-01-08","700","25","83","22","22","6.2","9.2","271","7","0","M","981","21","17","26","80","8.3","10.8","267","5"
"191","2018-01-08","800","25","83","22","22","6.4","8.6","270","6","0","M","981","21","17","26","81","8.4","10.8","265","5"
"192","2018-01-08","900","26","82","22","22","8.6","12.3","267","7","1","M","982","21","16","26","81","10.5","14.6","262","6"
"193","2018-01-08","1000","26","82","23","22","6.8","11.0","274","11","7","M","983","21","18","26","82","8.2","12.1","269","10"
"194","2018-01-08","1100","27","81","23","22","4.9","8.2","294","14","21","M","983","22","20","27","80","5.8","9.0","288","11"
"195","2018-01-08","1200","29","77","23","22","4.8","8.7","309","14","27","M","983","22","23","28","76","5.5","9.5","303","13"
"196","2018-01-08","1300","29","76","23","22","5.8","9.1","301","15","30","M","983","23","23","29","74","6.6","9.6","293","14"
"197","2018-01-08","1400","30","72","23","23","3.3","7.0","310","15","28","M","983","22","26","30","71","3.7","7.9","303","12"
"198","2018-01-08","1500","30","69","23","23","2.6","4.5","347","22","17","M","983","21","30","30","68","2.9","4.8","340","21"
"199","2018-01-08","1600","29","70","24","23","1.5","3.1","348","12","9","M","983","21","29","30","69","1.9","3.1","344","12"
"200","2018-01-08","1700","27","77","24","23","1.0","4.3","166","33","2","M","983","21","27","29","70","1.1","4.9","162","28"
"201","2018-01-08","1800","27","75","24","23","2.2","4.1","91","26","0","M","983","20","27","28","72","2.6","4.4","98","22"
"202","2018-01-08","1900","26","78","24","23","1.6","3.7","110","34","0","M","984","20","26","27","76","2.2","4.2","107","25"
"203","2018-01-08","2000","26","81","24","23","3.2","5.2","86","18","0","M","984","20","21","26","79","3.9","6.3","84","15"
"204","2018-01-08","2100","26","79","24","23","2.7","6.1","118","20","0","M","984","21","26","26","78","3.2","6.6","112","18"
"205","2018-01-08","2200","26","81","24","23","3.4","5.7","90","18","0","M","984","21","21","26","80","3.9","6.6","89","15"
"206","2018-01-08","2300","27","81","24","23","4.0","7.9","110","15","0","M","984","22","21","26","81","4.6","8.1","108","14"
"207","2018-01-08","2400","27","78","24","23","4.7","8.1","132","12","0","M","984","21","21","27","79","5.2","9.2","127","12"
"208","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"209","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"210","2018-01-09","100","28","76","24","23","3.9","7.5","126","15","0","M","983","21","22","28","76","4.5","8.4","124","13"
"211","2018-01-09","200","27","76","24","23","5.3","10.1","110","13","0","M","983","21","20","27","77","6.1","10.9","107","12"
"212","2018-01-09","300","27","74","24","23","6.3","10.3","119","13","0","M","983","20","19","27","74","7.1","12.2","115","13"
"213","2018-01-09","400","27","74","24","23","6.5","11.6","110","12","0","M","982","20","19","27","74","7.5","12.4","107","11"
"214","2018-01-09","500","28","74","24","23","5.4","10.3","121","17","0","M","982","21","21","28","74","6.2","11.5","117","16"
"215","2018-01-09","600","30","70","24","23","8.7","15.0","134","11","0","M","982","21","21","30","69","9.6","19.8","130","10"
"216","2018-01-09","700","30","72","24","23","8.6","16.9","144","11","0","M","981","22","21","30","72","9.5","17.3","139","10"
"217","2018-01-09","800","31","73","24","23","9.0","15.8","142","12","0","M","981","23","22","31","73","10.0","17.8","138","11"
"218","2018-01-09","900","31","73","24","24","8.8","15.5","148","11","3","M","980","23","22","31","73","9.8","16.7","144","10"
"219","2018-01-09","1000","32","69","24","24","11.3","19.2","145","11","12","M","980","23","22","32","69","12.8","19.8","141","10"
"220","2018-01-09","1100","33","66","24","24","10.5","18.3","145","13","22","M","980","23","24","33","66","11.7","20.5","140","12"
"221","2018-01-09","1200","34","69","24","24","10.8","18.7","148","12","28","M","979","25","25","34","68","11.8","19.2","144","11"
"222","2018-01-09","1300","35","72","25","24","11.0","19.8","157","13","30","M","977","27","26","35","72","12.2","21.7","153","11"
"223","2018-01-09","1400","35","73","25","24","11.8","21.8","160","13","25","M","976","28","26","35","73","13.1","22.4","154","11"
"224","2018-01-09","1500","36","74","25","25","11.4","18.9","149","11","22","M","974","28","27","36","74","12.7","20.5","144","11"
"225","2018-01-09","1600","36","75","25","25","9.4","15.3","143","12","15","M","974","29","28","36","74","10.5","18.5","138","11"
"226","2018-01-09","1700","36","75","25","25","9.7","17.2","148","11","5","M","974","29","28","36","74","10.9","18.4","143","11"
"227","2018-01-09","1800","36","78","25","25","7.9","14.2","145","13","0","M","973","29","29","36","77","9.0","14.0","141","11"
"228","2018-01-09","1900","35","80","26","25","8.1","15.7","146","11","0","M","971","30","28","35","80","9.2","17.5","142","10"
"229","2018-01-09","2000","35","82","26","25","8.1","13.0","145","11","0","M","971","30","28","35","82","9.3","14.7","141","10"
"230","2018-01-09","2100","35","83","26","25","9.1","18.1","153","12","0","M","969","30","27","35","83","10.1","17.9","147","12"
"231","2018-01-09","2200","35","84","26","25","11.4","18.7","164","10","0","M","969","31","26","35","84","12.9","21.1","159","10"
"232","2018-01-09","2300","35","84","26","25","11.6","18.9","163","10","0","M","968","31","26","35","84","13.0","20.7","158","10"
"233","2018-01-09","2400","35","84","26","26","13.6","21.3","164","10","0","M","967","30","25","35","84","15.1","24.8","159","9"
"234","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"235","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"236","2018-01-10","100","35","85","26","26","12.8","21.3","159","10","0","M","965","30","25","34","85","14.4","23.7","155","10"
"237","2018-01-10","200","34","85","26","26","13.5","23.4","160","11","0","M","965","30","24","34","85","15.1","24.3","156","9"
"238","2018-01-10","300","34","85","26","26","12.4","21.3","162","11","0","M","964","30","24","34","85","13.8","21.8","157","10"
"239","2018-01-10","400","34","84","26","26","12.9","20.7","160","10","0","M","964","29","24","34","84","14.4","22.0","157","10"
"240","2018-01-10","500","33","85","26","26","11.9","18.3","163","10","0","M","963","29","23","33","85","13.3","19.4","158","9"
"241","2018-01-10","600","33","86","26","26","9.7","15.0","167","10","0","M","963","29","24","33","87","10.9","17.4","162","10"
"242","2018-01-10","700","32","88","26","26","6.6","11.3","174","11","0","M","964","29","25","32","88","7.5","12.5","171","11"
"243","2018-01-10","800","31","89","26","26","5.5","9.9","187","10","0","M","964","28","25","31","89","6.2","11.4","184","9"
"244","2018-01-10","900","30","90","26","26","5.1","8.3","198","11","1","M","965","28","24","30","90","5.8","9.3","196","11"
"245","2018-01-10","1000","30","89","26","26","4.0","7.2","226","23","10","M","965","27","25","30","89","4.5","8.4","224","22"
"246","2018-01-10","1100","31","87","26","26","5.3","9.9","299","21","20","M","966","28","25","31","88","6.0","10.9","293","19"
"247","2018-01-10","1200","32","87","27","26","7.5","12.2","351","13","14","M","966","28","24","32","88","8.6","15.0","344","10"
"248","2018-01-10","1300","31","89","27","26","12.2","21.9","349","13","6","M","967","28","21","31","90","14.2","25.1","342","12"
"249","2018-01-10","1400","25","90","27","26","18.5","28.1","350","14","5","M","967","22","10","24","91","21.5","30.8","342","13"
"250","2018-01-10","1500","21","86","27","26","15.5","23.6","4","15","4","M","968","18","6","21","87","18.0","28.0","359","15"
"251","2018-01-10","1600","18","82","27","26","17.1","27.8","5","13","3","M","970","13","1","17","83","20.2","32.8","359","15"
"252","2018-01-10","1700","15","83","27","26","16.0","26.3","6","12","1","M","971","10","-2","14","83","18.9","31.2","360","12"
"253","2018-01-10","1800","12","85","27","26","19.2","28.1","348","12","0","M","973","9","-7","12","86","22.1","31.8","340","9"
"254","2018-01-10","1900","9","82","27","26","20.7","31.3","347","10","0","M","974","5","-12","9","83","24.1","35.6","339","8"
"255","2018-01-10","2000","7","82","26","25","21.6","31.3","347","11","0","M","976","2","-15","6","83","25.2","35.8","339","8"
"256","2018-01-10","2100","5","83","26","25","20.3","29.3","347","11","0","M","976","1","-17","5","84","23.5","33.0","339","8"
"257","2018-01-10","2200","4","83","26","24","22.0","31.8","347","12","0","M","977","0","-20","3","84","25.5","37.7","339","9"
"258","2018-01-10","2300","3","83","26","24","21.0","29.4","346","11","0","M","978","-2","-21","2","84","24.2","34.0","338","10"
"259","2018-01-10","2400","2","82","25","24","20.2","29.0","346","12","0","M","979","-3","-21","1","83","23.2","34.8","339","9"
"260","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"261","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"262","2018-01-11","100","0","81","25","23","19.9","30.8","349","13","0","M","979","-5","-24","-1","82","23.2","35.9","341","10"
"263","2018-01-11","200","-1","81","25","23","20.1","28.5","346","12","0","M","981","-5","-24","-1","82","23.2","33.2","338","8"
"264","2018-01-11","300","-1","80","24","23","20.1","31.2","344","12","0","M","982","-5","-25","-1","81","22.9","33.9","336","9"
"265","2018-01-11","400","-1","80","24","22","21.0","29.9","344","13","0","M","983","-6","-25","-2","81","23.8","34.8","336","9"
"266","2018-01-11","500","-1","80","24","22","21.1","31.1","343","11","0","M","984","-6","-26","-2","81","23.8","35.5","335","9"
"267","2018-01-11","600","-2","80","24","22","22.6","31.6","347","13","0","M","985","-6","-27","-2","81","26.4","35.8","338","8"
"268","2018-01-11","700","-2","81","23","21","21.3","31.9","348","11","0","M","985","-7","-27","-2","82","24.8","36.7","340","10"
"269","2018-01-11","800","-2","81","23","21","21.2","31.3","343","12","0","M","987","-7","-27","-3","82","24.2","36.2","336","9"
"270","2018-01-11","900","-3","81","23","21","22.2","31.8","346","11","2","M","988","-8","-28","-3","82","25.4","36.9","338","8"
"271","2018-01-11","1000","-4","80","22","21","23.3","36.6","349","15","7","M","990","-8","-30","-4","81","27.4","40.6","342","10"
"272","2018-01-11","1100","-4","80","22","20","22.4","34.6","350","13","15","M","991","-9","-30","-5","81","26.2","40.9","343","10"
"273","2018-01-11","1200","-5","79","22","20","22.0","34.4","350","14","22","M","991","-10","-31","-5","81","25.6","39.4","343","11"
"274","2018-01-11","1300","-6","78","22","20","20.7","30.4","348","12","22","M","992","-11","-32","-7","79","24.4","34.9","339","8"
"275","2018-01-11","1400","-6","77","22","20","20.1","29.8","344","12","24","M","993","-11","-31","-7","78","22.9","33.1","336","10"
"276","2018-01-11","1500","-6","75","22","20","18.8","29.7","340","11","22","M","993","-12","-31","-7","76","21.0","32.4","332","9"
"277","2018-01-11","1600","-6","73","22","20","17.5","25.0","339","11","16","M","995","-13","-31","-7","74","19.4","27.8","332","9"
"278","2018-01-11","1700","-7","70","21","20","16.1","25.9","337","10","5","M","996","-14","-31","-7","72","17.7","28.0","331","9"
"279","2018-01-11","1800","-7","69","21","19","12.1","18.7","337","10","0","M","997","-15","-28","-8","71","13.3","19.7","331","9"
"280","2018-01-11","1900","-7","73","21","19","10.8","18.1","345","12","0","M","997","-14","-28","-8","75","12.5","21.2","337","9"
"281","2018-01-11","2000","-8","74","21","19","7.0","11.7","350","10","0","M","997","-14","-24","-8","76","8.1","12.6","343","10"
"282","2018-01-11","2100","-9","75","20","18","6.4","11.1","345","12","0","M","998","-15","-24","-9","76","7.4","12.5","337","10"
"283","2018-01-11","2200","-10","72","20","18","5.9","9.1","354","13","0","M","999","-17","-25","-11","74","6.9","10.2","346","10"
"284","2018-01-11","2300","-12","74","20","18","1.9","5.3","324","17","0","M","999","-18","-12","-12","75","2.8","6.9","316","14"
"285","2018-01-11","2400","-13","75","19","17","3.2","5.9","311","8","0","M","999","-19","-24","-13","76","5.1","7.6","303","6"
"286","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"287","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"288","2018-01-12","100","-14","74","19","17","4.5","7.0","320","8","0","M","999","-20","-27","-14","75","5.9","8.4","311","7"
"289","2018-01-12","200","-14","74","19","17","3.2","5.7","330","12","0","M","999","-21","-25","-15","75","4.3","7.2","320","10"
"290","2018-01-12","300","-15","73","18","16","1.9","5.4","357","16","0","M","999","-22","-15","-16","75","2.8","5.4","348","15"
"291","2018-01-12","400","-16","73","18","16","2.0","6.1","345","18","0","M","1000","-22","-16","-16","74","3.0","6.3","340","17"
"292","2018-01-12","500","-17","73","17","15","0.7","3.7","300","32","0","M","1000","-23","-17","-17","74","1.5","4.3","307","27"
"293","2018-01-12","600","-17","74","17","15","0.4","1.8","333","11","0","M","1000","-23","-17","-17","75","1.1","2.9","325","10"
"294","2018-01-12","700","-17","75","17","15","0.4","2.1","248","14","0","M","1001","-23","-17","-17","76","1.5","2.6","267","11"
"295","2018-01-12","800","-18","75","16","14","0.3","1.7","317","16","0","M","1001","-23","-18","-17","75","1.3","2.8","283","21"
"296","2018-01-12","900","-18","74","16","14","0.2","1.5","255","15","3","M","1002","-24","-18","-18","75","1.0","2.5","275","14"
"297","2018-01-12","1000","-16","71","16","14","2.4","4.7","275","12","14","M","1003","-23","-16","-17","73","2.8","5.3","269","8"
"298","2018-01-12","1100","-14","69","15","14","3.3","6.2","307","16","24","M","1003","-22","-25","-15","71","3.5","6.2","300","14"
"299","2018-01-12","1200","-12","66","15","14","2.7","5.2","297","19","31","M","1003","-20","-12","-13","69","2.8","5.4","291","17"
"300","2018-01-12","1300","-9","65","16","14","5.0","8.9","281","13","34","M","1003","-17","-22","-10","67","5.5","9.0","275","11"
"301","2018-01-12","1400","-6","67","16","15","7.4","12.4","284","10","32","M","1003","-15","-23","-7","68","8.1","11.7","278","9"
"302","2018-01-12","1500","-5","66","16","15","7.7","10.7","292","10","26","M","1003","-14","-21","-6","67","8.7","11.6","286","10"
"303","2018-01-12","1600","-5","65","16","15","6.9","10.7","295","11","17","M","1004","-14","-20","-6","67","7.9","11.4","289","10"
"304","2018-01-12","1700","-5","65","17","15","5.0","7.2","282","7","6","M","1005","-14","-18","-5","66","5.9","9.3","276","7"
"305","2018-01-12","1800","-6","67","17","15","5.6","8.1","272","6","0","M","1005","-15","-20","-6","67","7.1","10.5","267","5"
"306","2018-01-12","1900","-7","68","16","15","5.4","9.9","272","8","0","M","1006","-15","-21","-7","68","7.0","11.5","267","6"
"307","2018-01-12","2000","-9","69","16","14","4.3","9.1","271","8","0","M","1006","-17","-21","-8","69","6.1","10.9","266","6"
"308","2018-01-12","2100","-10","69","16","14","3.5","6.1","266","8","0","M","1006","-18","-21","-10","69","5.0","7.8","262","7"
"309","2018-01-12","2200","-12","70","15","14","2.6","5.6","284","14","0","M","1007","-19","-12","-11","70","4.4","6.6","279","11"
"310","2018-01-12","2300","-13","71","15","13","1.4","4.9","290","12","0","M","1007","-20","-13","-12","70","3.1","5.9","287","9"
"311","2018-01-12","2400","-13","70","15","13","1.0","6.9","314","10","0","M","1006","-20","-13","-13","71","2.5","6.6","304","10"
"312","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"313","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"314","2018-01-13","100","-14","71","14","13","0.5","2.0","305","32","0","M","1006","-21","-14","-14","71","1.8","4.1","301","14"
"315","2018-01-13","200","-15","71","14","12","0.6","2.3","255","20","0","M","1006","-22","-15","-14","71","2.1","4.1","273","16"
"316","2018-01-13","300","-15","72","14","12","0.8","2.8","262","8","0","M","1006","-22","-15","-15","72","2.2","4.8","265","6"
"317","2018-01-13","400","-16","74","14","12","0.2","1.6","249","3","0","M","1007","-22","-16","-15","74","1.2","3.1","257","5"
"318","2018-01-13","500","-16","75","13","11","0.5","2.2","208","22","0","M","1006","-22","-16","-15","76","1.6","3.4","231","19"
